,name,school,draft_pick,season,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,YPG,TDPG,RPG,YPG_diff,RPG_diff,TDPG_diff,second_last_TDPG,second_last_RPG,second_last_YPG,age,nfl_games,nfl_recs,nfl_recYDS,nfl_recTDS,Yards_percentage,Receptions_Percentage,TD_Percentage,nfl_YPG,nfl_TDPG,nfl_RPG,conference_ACC,conference_Big 12,conference_Big Ten,conference_Other,conference_SEC
370,David Ausberry,USC,241.0,2010.0,20.0,252.0,4.0,2.0,14.0,0.0,19.384615384615383,0.3076923076923077,1.5384615384615383,1.8131868131868103,-0.1758241758241756,0.3076923076923077,0.0,1.7142857142857142,17.571428571428573,23,12.0,2.0,14.0,0.0,0.0800355713650511,0.0063520294734167,0.1398601398601398,1.1666666666666667,0.0,0.1666666666666666,0,0,1,0,0
371,DeMarco Sampson,San Diego St.,249.0,2010.0,67.0,1220.0,8.0,4.0,11.0,0.0,93.84615384615384,0.6153846153846154,5.153846153846154,22.929487179487168,-0.0128205128205127,-0.0512820512820512,0.6666666666666666,5.166666666666667,70.91666666666667,25,12.0,3.0,36.0,0.0,0.3176917868860996,0.0174470079683349,0.2797202797202797,3.0,0.0,0.25,0,0,0,1,0
372,Justin Blackmon,Oklahoma St.,5.0,2011.0,122.0,1522.0,18.0,4.0,7.0,0.0,117.07692307692308,1.3846153846153846,9.384615384615383,-31.42307692307692,0.134615384615385,-0.2820512820512821,1.6666666666666667,9.25,148.5,22,16.0,64.0,865.0,5.0,0.3023680864589955,0.0242371265098537,0.4466501240694789,54.0625,0.3125,4.0,0,1,0,0,0
373,Michael Floyd,Notre Dame,13.0,2011.0,100.0,1147.0,9.0,2.0,13.0,1.0,88.23076923076923,0.6923076923076923,7.6923076923076925,2.814102564102555,1.1089743589743597,-0.3076923076923077,1.0,6.583333333333333,85.41666666666667,22,16.0,45.0,562.0,2.0,0.3492904561788172,0.0304525245142822,0.4326923076923076,35.125,0.125,2.8125,0,0,0,1,0
374,Kendall Wright,Baylor,20.0,2011.0,108.0,1663.0,14.0,10.0,72.0,0.0,127.92307692307692,1.0769230769230769,8.307692307692308,54.69230769230769,2.3076923076923084,0.5384615384615384,0.5384615384615384,6.0,73.23076923076923,22,15.0,64.0,626.0,4.0,0.3639347849874165,0.023634971003392,0.347394540942928,41.73333333333333,0.2666666666666666,4.266666666666667,0,1,0,0,0
375,A.J. Jenkins,Illinois,30.0,2011.0,90.0,1276.0,8.0,5.0,26.0,0.0,98.15384615384616,0.6153846153846154,6.923076923076923,40.76923076923077,2.615384615384616,0.0769230769230769,0.5384615384615384,4.307692307692308,57.38461538461539,22,3.0,0.0,0.0,0.0,0.5334448160535118,0.0376254180602006,0.5594405594405595,0.0,0.0,0.0,0,0,1,0,0
376,Stephen Hill,Georgia Tech,43.0,2011.0,28.0,820.0,5.0,4.0,29.0,0.0,63.07692307692308,0.3846153846153846,2.1538461538461537,38.82692307692308,0.9038461538461536,0.1346153846153846,0.25,1.25,24.25,21,11.0,21.0,252.0,3.0,0.4432672036326288,0.0151359532947726,0.4807692307692307,22.90909090909091,0.2727272727272727,1.9090909090909087,1,0,0,0,0
377,Alshon Jeffery,South Carolina,45.0,2011.0,49.0,762.0,8.0,0.0,0.0,0.0,58.61538461538461,0.6153846153846154,3.769230769230769,-49.74175824175825,-2.5164835164835164,-0.0274725274725274,0.6428571428571429,6.285714285714286,108.35714285714286,22,10.0,24.0,367.0,3.0,0.322949777495232,0.0207671116762025,0.4102564102564103,36.7,0.3,2.4,0,0,0,0,1
378,Ryan Broyles,Oklahoma,54.0,2011.0,83.0,1157.0,10.0,1.0,3.0,0.0,128.55555555555554,1.1111111111111112,9.22222222222222,12.698412698412682,-0.1349206349206362,0.1111111111111111,1.0,9.357142857142858,115.85714285714286,24,10.0,22.0,310.0,2.0,0.367932328436049,0.0263944539846085,0.5050505050505051,31.0,0.2,2.2,0,0,0,0,1
379,Rueben Randle,LSU,63.0,2011.0,53.0,917.0,8.0,0.0,0.0,0.0,65.5,0.5714285714285714,3.7857142857142856,23.65384615384616,1.2472527472527473,0.3406593406593406,0.2307692307692307,2.5384615384615383,41.84615384615385,21,16.0,19.0,298.0,3.0,0.4295081967213114,0.0248243559718969,0.3809523809523809,18.625,0.1875,1.1875,0,0,0,0,1
380,DeVier Posey,Ohio St.,68.0,2011.0,12.0,162.0,2.0,1.0,-6.0,0.0,40.5,0.5,3.0,-24.730769230769223,-1.0769230769230766,-0.0384615384615384,0.5384615384615384,4.076923076923077,65.23076923076923,22,11.0,6.0,87.0,0.0,0.3188976377952756,0.0236220472440944,0.3571428571428571,7.909090909090909,0.0,0.5454545454545454,0,0,0,1,0
381,T.J. Graham,North Carolina St.,69.0,2011.0,46.0,757.0,7.0,2.0,-5.0,0.0,58.23076923076923,0.5384615384615384,3.5384615384615383,33.92307692307693,1.6153846153846152,0.2307692307692307,0.3076923076923077,1.9230769230769231,24.307692307692307,23,15.0,31.0,322.0,1.0,0.2426282051282051,0.0147435897435897,0.2153846153846153,21.466666666666665,0.0666666666666666,2.066666666666667,0,0,0,1,0
382,Mohamed Sanu,Rutgers,83.0,2011.0,115.0,1206.0,7.0,4.0,-2.0,0.0,92.76923076923076,0.5384615384615384,8.846153846153847,57.93589743589744,5.179487179487181,0.3717948717948718,0.1666666666666666,3.6666666666666665,34.833333333333336,23,9.0,16.0,154.0,4.0,0.3846153846153846,0.0366755963770889,0.3365384615384615,17.11111111111111,0.4444444444444444,1.7777777777777777,0,0,1,0,0
383,T.Y. Hilton,Florida International,92.0,2011.0,72.0,1038.0,7.0,19.0,124.0,1.0,79.84615384615384,0.5384615384615384,5.538461538461538,14.615384615384611,1.0,0.1538461538461538,0.3846153846153846,4.538461538461538,65.23076923076923,22,15.0,50.0,861.0,7.0,0.371550273830404,0.0257722733292765,0.4487179487179487,57.4,0.4666666666666667,3.333333333333333,0,0,0,1,0
384,Chris Givens,Wake Forest,96.0,2011.0,83.0,1330.0,9.0,14.0,77.0,0.0,102.3076923076923,0.6923076923076923,6.384615384615385,55.58041958041958,3.202797202797204,0.3286713286713286,0.3636363636363636,3.1818181818181817,46.72727272727273,22,15.0,42.0,698.0,3.0,0.4040588163810912,0.0252157005711508,0.4072398190045249,46.53333333333333,0.2,2.8,1,0,0,0,0
385,Travis Benjamin,Miami (FL),100.0,2011.0,41.0,609.0,3.0,8.0,19.0,0.0,55.36363636363637,0.2727272727272727,3.727272727272727,-1.7902097902097864,0.4195804195804196,0.0419580419580419,0.2307692307692307,3.3076923076923075,57.15384615384615,22,14.0,18.0,298.0,2.0,0.238533547452117,0.0160589087775645,0.1515151515151515,21.285714285714285,0.1428571428571428,1.2857142857142858,1,0,0,0,0
386,Devon Wylie,Fresno St.,107.0,2011.0,56.0,716.0,1.0,8.0,48.0,0.0,55.07692307692308,0.0769230769230769,4.307692307692308,16.07692307692308,2.3076923076923075,-0.9230769230769232,1.0,2.0,39.0,24,6.0,6.0,53.0,0.0,0.2020430046842372,0.0158022461764207,0.0384615384615384,8.833333333333334,0.0,1.0,0,0,0,1,0
387,Jarius Wright,Arkansas,118.0,2011.0,66.0,1117.0,12.0,0.0,0.0,0.0,93.08333333333331,1.0,5.5,32.467948717948715,2.269230769230769,0.6153846153846154,0.3846153846153846,3.230769230769231,60.61538461538461,22,7.0,22.0,310.0,2.0,0.3095554816539186,0.0182906551380113,0.5,44.285714285714285,0.2857142857142857,3.142857142857143,0,0,0,0,1
388,Keshawn Martin,Michigan St.,121.0,2011.0,66.0,777.0,4.0,19.0,113.0,2.0,55.5,0.2857142857142857,4.714285714285714,19.68181818181818,1.8051948051948048,0.1948051948051948,0.0909090909090909,2.909090909090909,35.81818181818182,22,16.0,10.0,85.0,1.0,0.2198019801980198,0.0186704384724186,0.150375939849624,5.3125,0.0625,0.625,0,0,1,0,0
389,Nick Toon,Wisconsin,122.0,2011.0,64.0,926.0,10.0,0.0,0.0,0.0,71.23076923076923,0.7692307692307693,4.923076923076923,20.230769230769223,0.9230769230769234,0.4358974358974359,0.3333333333333333,4.0,51.0,23,8.0,4.0,68.0,0.0,0.3040152335926983,0.0210118519977674,0.3205128205128205,8.5,0.0,0.5,0,0,0,1,0
390,Marvin Jones,California,166.0,2011.0,62.0,846.0,3.0,5.0,22.0,0.0,65.07692307692308,0.2307692307692307,4.769230769230769,1.3269230769230802,0.6025641025641022,-0.1025641025641025,0.3333333333333333,4.166666666666667,63.75,22,11.0,18.0,201.0,1.0,0.2638966872543515,0.0193399463472456,0.1775147928994082,18.272727272727277,0.0909090909090909,1.6363636363636365,0,0,0,1,0
391,Juron Criner,Arizona,168.0,2011.0,75.0,956.0,11.0,1.0,0.0,0.0,86.9090909090909,1.0,6.818181818181818,-7.937062937062933,0.5104895104895109,0.1538461538461538,0.8461538461538461,6.307692307692308,94.84615384615384,22,12.0,16.0,151.0,1.0,0.2343826615671275,0.0183877611062077,0.4166666666666667,12.583333333333334,0.0833333333333333,1.3333333333333333,0,1,0,0,0
392,Marvin McNutt,Iowa,194.0,2011.0,82.0,1315.0,12.0,6.0,58.0,0.0,101.15384615384616,0.9230769230769232,6.307692307692308,34.923076923076934,2.230769230769231,0.3076923076923077,0.6153846153846154,4.076923076923077,66.23076923076923,23,4.0,0.0,0.0,0.0,0.4308085440964487,0.02686410693225,0.4858299595141701,0.0,0.0,0.0,0,0,1,0,0
393,LaVon Brazill,Ohio,206.0,2011.0,72.0,1150.0,11.0,5.0,73.0,1.0,82.14285714285714,0.7857142857142857,5.142857142857143,56.14285714285714,1.1428571428571432,0.7857142857142857,0.0,4.0,26.0,23,15.0,11.0,186.0,1.0,0.3298909925415949,0.0206540447504302,0.3741496598639455,12.4,0.0666666666666666,0.7333333333333333,0,0,0,1,0
394,Rishard Matthews,Nevada,227.0,2011.0,91.0,1364.0,8.0,5.0,-1.0,0.0,113.66666666666669,0.6666666666666666,7.583333333333333,50.88095238095239,3.583333333333333,0.3095238095238095,0.3571428571428571,4.0,62.785714285714285,22,8.0,11.0,151.0,0.0,0.4385288065843622,0.0292566872427983,0.4444444444444444,18.875,0.0,1.375,0,0,0,1,0
395,Toney Clemons,Colorado,231.0,2011.0,43.0,680.0,8.0,0.0,0.0,0.0,52.30769230769231,0.6153846153846154,3.3076923076923075,12.141025641025642,-0.275641025641026,0.3653846153846154,0.25,3.583333333333333,40.16666666666666,23,4.0,3.0,41.0,0.0,0.2201502201502201,0.0139212639212639,0.3846153846153846,10.25,0.0,0.75,0,1,0,0,0
396,Jeremy Ebert,Northwestern,235.0,2011.0,75.0,1060.0,11.0,4.0,26.0,0.0,81.53846153846153,0.8461538461538461,5.769230769230769,8.230769230769226,1.0,0.2307692307692307,0.6153846153846154,4.769230769230769,73.3076923076923,23,5.0,3.0,18.0,0.0,0.3207649942504387,0.0226956363856442,0.4230769230769231,3.6,0.0,0.6,0,0,1,0,0
397,Junior Hemingway,Michigan,238.0,2011.0,34.0,699.0,4.0,0.0,0.0,0.0,53.76923076923077,0.3076923076923077,2.6153846153846154,-5.530769230769231,-0.5846153846153848,-0.0923076923076923,0.4,3.2,59.3,23,1.0,0.0,0.0,0.0,0.2941424002693149,0.0143073556640296,0.1809954751131222,0.0,0.0,0.0,0,0,1,0,0
398,Jordan White,Western Michigan,244.0,2011.0,140.0,1911.0,17.0,1.0,27.0,0.0,147.0,1.3076923076923077,10.76923076923077,32.16666666666667,2.935897435897437,0.4743589743589743,0.8333333333333334,7.833333333333333,114.83333333333331,24,3.0,1.0,13.0,0.0,0.4358138155944263,0.0319277520581997,0.4218362282878412,4.333333333333333,0.0,0.3333333333333333,0,0,0,1,0
399,Tavon Austin,West Virginia,8.0,2012.0,114.0,1289.0,12.0,72.0,643.0,3.0,99.15384615384616,0.9230769230769232,8.76923076923077,7.923076923076934,1.0000000000000009,0.3076923076923077,0.6153846153846154,7.769230769230769,91.23076923076924,23,13.0,40.0,418.0,4.0,0.3002842100358757,0.0265573312211713,0.2714932126696833,32.15384615384615,0.3076923076923077,3.076923076923077,0,1,0,0,0
400,DeAndre Hopkins,Clemson,27.0,2012.0,82.0,1405.0,18.0,0.0,0.0,0.0,108.07692307692308,1.3846153846153846,6.307692307692308,38.21978021978022,1.1648351648351642,1.0274725274725274,0.3571428571428571,5.142857142857143,69.85714285714286,21,16.0,52.0,802.0,2.0,0.3360600841944125,0.0196134711060084,0.4466501240694789,50.125,0.125,3.25,1,0,0,0,0
401,Justin Hunter,Tennessee,34.0,2012.0,73.0,1083.0,9.0,0.0,0.0,0.0,90.25,0.75,6.083333333333333,-14.416666666666671,0.4166666666666661,0.0833333333333333,0.6666666666666666,5.666666666666667,104.66666666666669,22,14.0,18.0,354.0,4.0,0.2859632446134347,0.0192754541613857,0.2586206896551724,25.285714285714285,0.2857142857142857,1.2857142857142858,0,0,0,0,1
402,Robert Woods,USC,41.0,2012.0,76.0,846.0,11.0,1.0,76.0,0.0,65.07692307692308,0.8461538461538461,5.846153846153846,-42.58974358974359,-3.403846153846154,-0.4038461538461538,1.25,9.25,107.66666666666669,21,14.0,40.0,587.0,3.0,0.2305239924793591,0.0207090111447178,0.282051282051282,41.92857142857143,0.2142857142857142,2.857142857142857,0,0,1,0,0
403,Aaron Dobson,Marshall,59.0,2012.0,57.0,679.0,3.0,0.0,0.0,0.0,67.9,0.3,5.7,16.51538461538462,1.930769230769231,-0.6230769230769231,0.9230769230769232,3.769230769230769,51.38461538461539,22,12.0,37.0,519.0,4.0,0.1859764448096412,0.0156121610517666,0.0909090909090909,43.25,0.3333333333333333,3.083333333333333,0,0,0,1,0
404,Terrance Williams,Baylor,74.0,2012.0,97.0,1832.0,12.0,2.0,14.0,0.0,140.92307692307693,0.9230769230769232,7.461538461538462,67.30769230769232,2.923076923076924,0.0769230769230769,0.8461538461538461,4.538461538461538,73.61538461538461,23,16.0,44.0,736.0,5.0,0.4138710041793743,0.021913475657969,0.3550295857988166,46.0,0.3125,2.75,0,1,0,0,0
405,Keenan Allen,California,76.0,2012.0,61.0,737.0,6.0,3.0,39.0,1.0,81.88888888888889,0.6666666666666666,6.777777777777778,-21.41880341880342,-0.7606837606837606,0.205128205128205,0.4615384615384615,7.538461538461538,103.3076923076923,21,15.0,71.0,1046.0,8.0,0.3931295673974502,0.0325385394996532,0.606060606060606,69.73333333333333,0.5333333333333333,4.733333333333333,0,0,0,1,0
406,Marquise Goodwin,Texas,78.0,2012.0,26.0,340.0,3.0,13.0,140.0,3.0,26.15384615384616,0.2307692307692307,2.0,-8.929487179487182,-0.75,0.0641025641025641,0.1666666666666666,2.75,35.083333333333336,22,12.0,17.0,283.0,3.0,0.099368716389993,0.0075987841945288,0.1214574898785424,23.58333333333333,0.25,1.4166666666666667,0,0,0,0,1
407,Markus Wheaton,Oregon St.,79.0,2012.0,91.0,1244.0,11.0,20.0,142.0,2.0,95.6923076923077,0.8461538461538461,7.0,13.525641025641022,0.916666666666667,0.7628205128205128,0.0833333333333333,6.083333333333333,82.16666666666667,22,12.0,6.0,64.0,0.0,0.3115998296721188,0.0227938782155649,0.4029304029304029,5.333333333333333,0.0,0.5,0,0,0,1,0
408,Stedman Bailey,West Virginia,92.0,2012.0,114.0,1622.0,25.0,2.0,13.0,0.0,124.76923076923076,1.9230769230769231,8.76923076923077,26.384615384615387,3.230769230769232,1.0,0.9230769230769232,5.538461538461538,98.3846153846154,22,16.0,17.0,226.0,0.0,0.3778595722871919,0.0265573312211713,0.5656108597285068,14.125,0.0,1.0625,0,1,0,0,0
409,Ace Sanders,South Carolina,101.0,2012.0,45.0,531.0,9.0,3.0,1.0,0.0,40.84615384615385,0.6923076923076923,3.4615384615384617,11.384615384615389,1.2307692307692308,0.5384615384615384,0.1538461538461538,2.230769230769231,29.46153846153846,21,15.0,51.0,484.0,1.0,0.1715504151455432,0.014538170775046,0.3146853146853146,32.266666666666666,0.0666666666666666,3.4,0,0,0,0,1
410,Josh Boyce,TCU,102.0,2012.0,66.0,891.0,7.0,3.0,6.0,1.0,68.53846153846153,0.5384615384615384,5.076923076923077,-8.23076923076924,0.3846153846153841,-0.1538461538461538,0.6923076923076923,4.6923076923076925,76.76923076923077,22,9.0,9.0,121.0,0.0,0.2898032200357781,0.0214669051878354,0.2692307692307692,13.444444444444445,0.0,1.0,0,1,0,0,0
411,Quinton Patton,Louisiana Tech,128.0,2012.0,104.0,1392.0,13.0,1.0,-5.0,0.0,116.0,1.0833333333333333,8.666666666666666,23.538461538461533,2.589743589743589,0.2371794871794871,0.8461538461538461,6.076923076923077,92.46153846153848,23,6.0,3.0,34.0,0.0,0.330672748004561,0.024705435195743,0.3869047619047619,5.666666666666667,0.0,0.5,0,0,0,1,0
412,Kenny Stills,Oklahoma,144.0,2012.0,82.0,959.0,11.0,2.0,22.0,0.0,73.76923076923077,0.8461538461538461,6.307692307692308,-3.4125874125874134,0.7622377622377616,0.1188811188811188,0.7272727272727273,5.545454545454546,77.18181818181819,21,16.0,32.0,641.0,5.0,0.2192250542919191,0.0187449994285061,0.3678929765886288,40.0625,0.3125,2.0,0,0,0,0,1
413,Tavarres King,Georgia,161.0,2012.0,42.0,950.0,9.0,1.0,0.0,0.0,67.85714285714286,0.6428571428571429,3.0,17.500000000000007,-0.3571428571428572,0.0714285714285715,0.5714285714285714,3.357142857142857,50.35714285714285,23,2.0,2.0,13.0,0.0,0.2380117252091997,0.0105226236408277,0.2472527472527472,6.5,0.0,1.0,0,0,0,0,1
414,Corey Fuller,Virginia Tech,171.0,2012.0,43.0,815.0,6.0,1.0,10.0,0.0,62.69230769230769,0.4615384615384615,3.3076923076923075,59.97802197802198,3.021978021978022,0.4615384615384615,0.0,0.2857142857142857,2.7142857142857144,23,16.0,14.0,212.0,1.0,0.2715128094080021,0.014325215711097,0.3296703296703296,13.25,0.0625,0.875,1,0,0,0,0
415,Justin Brown,Oklahoma,186.0,2012.0,73.0,879.0,5.0,0.0,0.0,0.0,67.61538461538461,0.3846153846153846,5.615384615384615,27.846153846153847,2.9230769230769225,0.2307692307692307,0.1538461538461538,2.6923076923076925,39.76923076923077,22,8.0,12.0,94.0,0.0,0.2009372499714252,0.0166876214424505,0.1672240802675585,11.75,0.0,1.5,0,0,0,0,1
416,Cobi Hamilton,Arkansas,197.0,2012.0,90.0,1335.0,5.0,0.0,0.0,0.0,111.25,0.4166666666666667,7.5,69.5576923076923,4.884615384615385,0.1089743589743589,0.3076923076923077,2.6153846153846154,41.69230769230769,22,0.0,0.0,0.0,0.0,0.368988391376451,0.0248756218905472,0.2192982456140351,,,,0,0,0,0,1
417,Brice Butler,San Diego St.,209.0,2012.0,24.0,347.0,4.0,0.0,0.0,0.0,26.692307692307693,0.3076923076923077,1.8461538461538465,13.055944055944057,0.7552447552447554,0.3076923076923077,0.0,1.0909090909090908,13.636363636363637,23,10.0,9.0,103.0,0.0,0.1517470590807714,0.0104954738269121,0.1923076923076923,10.3,0.0,0.9,0,0,0,1,0
418,Charles Johnson,Grand Valley St.,216.0,2012.0,23.0,208.0,5.0,2.0,1.0,1.0,17.333333333333332,0.4166666666666667,1.9166666666666667,13.025641025641026,1.2243589743589745,0.3397435897435897,0.0769230769230769,0.6923076923076923,4.307692307692308,24,12.0,31.0,475.0,2.0,0.0863213811420982,0.0095451527224435,0.3787878787878788,39.583333333333336,0.1666666666666666,2.583333333333333,0,0,0,1,0
419,Kevin Dorsey,Maryland,224.0,2012.0,18.0,311.0,4.0,0.0,0.0,0.0,25.916666666666668,0.3333333333333333,1.5,-31.38333333333333,-3.0,0.0333333333333333,0.3,4.5,57.3,23,3.0,1.0,4.0,0.0,0.1425559222588925,0.0082508250825082,0.2380952380952381,1.3333333333333333,0.0,0.3333333333333333,0,0,1,0,0
420,Marquess Wilson,Washington St.,236.0,2012.0,52.0,813.0,5.0,0.0,0.0,0.0,90.33333333333331,0.5555555555555556,5.777777777777778,-25.333333333333343,-1.0555555555555554,-0.4444444444444444,1.0,6.833333333333333,115.66666666666669,20,10.0,2.0,13.0,0.0,0.2734059725585149,0.0174872208770513,0.2923976608187135,1.3,0.0,0.2,0,0,0,1,0
421,Sammy Watkins,Clemson,4.0,2013.0,101.0,1464.0,12.0,6.0,11.0,0.0,112.6153846153846,0.9230769230769232,7.769230769230769,41.815384615384616,2.069230769230769,0.6230769230769231,0.3,5.7,70.8,21,16.0,65.0,982.0,6.0,0.3380828118144238,0.023324019121077,0.3076923076923077,61.375,0.375,4.0625,1,0,0,0,0
422,Mike Evans,Texas A&M,7.0,2013.0,69.0,1394.0,12.0,0.0,0.0,0.0,107.23076923076924,0.9230769230769232,5.307692307692308,22.230769230769223,-1.0,0.5384615384615385,0.3846153846153846,6.307692307692308,85.0,21,15.0,68.0,1051.0,12.0,0.3035119423457946,0.0150231879640314,0.2977667493796526,70.06666666666666,0.8,4.533333333333333,0,0,0,0,1
423,Odell Beckham Jr.,LSU,12.0,2013.0,59.0,1152.0,8.0,5.0,58.0,0.0,88.61538461538461,0.6153846153846154,4.538461538461538,33.76923076923077,1.2307692307692308,0.4615384615384615,0.1538461538461538,3.3076923076923075,54.84615384615385,21,12.0,91.0,1305.0,12.0,0.3530493410971498,0.0180815200735519,0.3418803418803419,108.75,1.0,7.583333333333333,0,0,0,0,1
424,Brandin Cooks,Oregon St.,20.0,2013.0,128.0,1730.0,16.0,32.0,217.0,2.0,133.07692307692307,1.2307692307692308,9.846153846153848,44.53846153846153,4.6923076923076925,0.8461538461538463,0.3846153846153846,5.153846153846154,88.53846153846153,20,10.0,53.0,550.0,3.0,0.357157603534415,0.0264255336719104,0.4244031830238727,55.0,0.3,5.3,0,0,0,1,0
425,Kelvin Benjamin,Florida St.,28.0,2013.0,54.0,1011.0,15.0,0.0,0.0,0.0,72.21428571428571,1.0714285714285714,3.857142857142857,36.85714285714285,1.7142857142857144,0.7857142857142857,0.2857142857142857,2.142857142857143,35.357142857142854,23,16.0,73.0,1008.0,9.0,0.2285985619318952,0.0122100122100122,0.3571428571428571,63.0,0.5625,4.5625,1,0,0,0,0
426,Marqise Lee,USC,39.0,2013.0,57.0,791.0,4.0,6.0,7.0,0.0,71.9090909090909,0.3636363636363636,5.181818181818182,-60.47552447552448,-3.895104895104895,-0.7132867132867132,1.0769230769230769,9.076923076923077,132.3846153846154,22,13.0,37.0,422.0,1.0,0.3166406468916376,0.0228173411792962,0.2597402597402597,32.46153846153846,0.0769230769230769,2.8461538461538463,0,0,1,0,0
427,Jordan Matthews,Vanderbilt,42.0,2013.0,112.0,1477.0,7.0,6.0,54.0,0.0,113.6153846153846,0.5384615384615384,8.615384615384615,11.84615384615384,1.384615384615384,-0.0769230769230769,0.6153846153846154,7.230769230769231,101.76923076923076,22,16.0,67.0,872.0,8.0,0.4994082840236685,0.0378698224852071,0.4487179487179487,54.5,0.5,4.1875,0,0,0,1,0
428,Paul Richardson,Colorado,45.0,2013.0,83.0,1343.0,10.0,1.0,7.0,0.0,111.91666666666669,0.8333333333333334,6.916666666666667,50.25000000000001,2.583333333333334,0.2777777777777778,0.5555555555555556,4.333333333333333,61.66666666666666,22,15.0,29.0,271.0,1.0,0.4411378268295888,0.0272631717251346,0.4629629629629629,18.066666666666663,0.0666666666666666,1.9333333333333331,0,1,0,0,0
429,Davante Adams,Fresno St.,53.0,2013.0,131.0,1719.0,24.0,0.0,0.0,0.0,132.23076923076923,1.8461538461538465,10.076923076923077,31.307692307692307,2.230769230769231,0.7692307692307694,1.0769230769230769,7.846153846153846,100.92307692307692,21,16.0,38.0,446.0,3.0,0.3348462122835381,0.0255176578296355,0.4858299595141701,27.875,0.1875,2.375,0,0,0,1,0
430,Cody Latimer,Indiana,56.0,2013.0,72.0,1096.0,9.0,0.0,0.0,0.0,91.33333333333331,0.75,6.0,24.25,1.75,0.25,0.5,4.25,67.08333333333333,21,8.0,2.0,23.0,0.0,0.2977937180741223,0.019563090968373,0.25,2.875,0.0,0.25,0,0,1,0,0
431,Allen Robinson,Penn St.,61.0,2013.0,97.0,1432.0,6.0,6.0,36.0,0.0,119.33333333333331,0.5,8.083333333333334,34.5,1.666666666666667,-0.4166666666666666,0.9166666666666666,6.416666666666667,84.83333333333333,21,10.0,48.0,548.0,2.0,0.4603909465020576,0.0311856995884773,0.2777777777777778,54.8,0.2,4.8,0,0,0,1,0
432,Jarvis Landry,LSU,63.0,2013.0,77.0,1193.0,10.0,0.0,0.0,0.0,91.76923076923076,0.7692307692307693,5.923076923076923,47.69230769230769,1.615384615384616,0.3846153846153846,0.3846153846153846,4.307692307692308,44.07692307692308,21,16.0,84.0,758.0,5.0,0.3656144652160588,0.0235979160281949,0.4273504273504274,47.375,0.3125,5.25,0,0,0,0,1
433,Josh Huff,Oregon,86.0,2013.0,62.0,1140.0,12.0,6.0,28.0,0.0,87.6923076923077,0.9230769230769232,4.769230769230769,42.87412587412587,1.86013986013986,0.2867132867132868,0.6363636363636364,2.909090909090909,44.81818181818182,22,12.0,8.0,98.0,0.0,0.3008312442274706,0.0163609974930729,0.3692307692307693,8.166666666666666,0.0,0.6666666666666666,0,0,1,0,0
434,Donte Moncrief,Mississippi,90.0,2013.0,59.0,938.0,6.0,0.0,0.0,0.0,72.15384615384616,0.4615384615384615,4.538461538461538,-3.153846153846146,-0.5384615384615383,-0.3076923076923077,0.7692307692307693,5.076923076923077,75.3076923076923,21,16.0,32.0,444.0,3.0,0.2546905970838198,0.0160199842515409,0.2564102564102564,27.75,0.1875,2.0,0,0,0,1,0
435,John Brown,Pittsburg St.,91.0,2013.0,59.0,938.0,6.0,0.0,0.0,0.0,72.15384615384616,0.4615384615384615,4.538461538461538,-3.153846153846146,-0.5384615384615383,-0.3076923076923077,0.7692307692307693,5.076923076923077,75.3076923076923,24,16.0,48.0,696.0,5.0,0.2546905970838198,0.0160199842515409,0.2564102564102564,43.5,0.3125,3.0,0,0,0,1,0
436,Jalen Saunders,Oklahoma,104.0,2013.0,61.0,729.0,8.0,5.0,44.0,0.0,56.07692307692308,0.6153846153846154,4.6923076923076925,-36.034188034188034,-2.1965811965811968,0.2820512820512821,0.3333333333333333,6.888888888888889,92.11111111111111,21,15.0,1.0,7.0,0.0,0.2816520496078507,0.0235675926283661,0.3418803418803419,0.4666666666666667,0.0,0.0666666666666666,0,0,0,0,1
437,Bruce Ellington,South Carolina,106.0,2013.0,49.0,775.0,8.0,3.0,14.0,0.0,64.58333333333333,0.6666666666666666,4.083333333333333,18.42948717948717,1.006410256410256,0.1282051282051282,0.5384615384615384,3.076923076923077,46.15384615384615,23,13.0,6.0,62.0,2.0,0.2544654583661676,0.0160887838192802,0.2898550724637681,4.769230769230769,0.1538461538461538,0.4615384615384615,0,0,0,0,1
438,Martavis Bryant,Clemson,118.0,2013.0,42.0,828.0,7.0,0.0,0.0,0.0,63.69230769230769,0.5384615384615384,3.230769230769231,33.19230769230769,2.230769230769231,0.1384615384615384,0.4,1.0,30.5,22,10.0,26.0,549.0,8.0,0.1912107706163545,0.0096990970602498,0.1794871794871795,54.9,0.8,2.6,1,0,0,0,0
439,Kevin Norwood,Alabama,123.0,2013.0,38.0,568.0,7.0,0.0,0.0,0.0,47.333333333333336,0.5833333333333334,3.1666666666666665,11.871794871794876,0.9358974358974356,0.2756410256410256,0.3076923076923077,2.230769230769231,35.46153846153846,24,9.0,9.0,102.0,0.0,0.1904761904761905,0.0127431254191817,0.2536231884057971,11.333333333333334,0.0,1.0,0,0,0,0,1
440,Ryan Grant,Tulane,142.0,2013.0,77.0,1039.0,9.0,0.0,0.0,0.0,79.92307692307692,0.6923076923076923,5.923076923076923,-15.82692307692308,-0.4102564102564097,0.1923076923076923,0.5,6.333333333333333,95.75,23,16.0,7.0,68.0,0.0,0.4331874087971649,0.0321033979570564,0.4615384615384615,4.25,0.0,0.4375,0,0,0,1,0
